location,iso_code,date,total_vaccinations_x,people_vaccinated_x,people_fully_vaccinated,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,Country,Status,Note,total_vaccinations_y,people_vaccinated_y,total_deaths,total_cases,new_cases,new_deaths,population_density,gdp_per_capita,handwashing_facilities,diabetes_prevalence,hospital_beds_per_thousand,life_expectancy,human_development_index
Bahrain,BHR,01/04/2021,61612,61612.0,,923.0,943,3.62,3.62,,554.0,,,,,,,,,,,,,,,,
Bahrain,BHR,01/05/2021,63893,63893.0,,2281.0,1122,3.75,3.75,,659.0,,,,,,,,,,,,,,,,
Bahrain,BHR,01/06/2021,68472,68472.0,,4579.0,1594,4.02,4.02,,937.0,,,,,,,,,,,,,,,,
Bahrain,BHR,01/07/2021,72239,72239.0,,3767.0,1942,4.25,4.25,,1141.0,,,,,,,,,,,,,,,,
Bahrain,BHR,01/08/2021,78291,78291.0,,6052.0,2706,4.6,4.6,,1590.0,,,,,,,,,,,,,,,,
Bahrain,BHR,01/09/2021,84157,84157.0,,5866.0,3437,4.95,4.95,,2020.0,,,,,,,,,,,,,,,,
Bahrain,BHR,01/10/2021,89250,89250.0,,5093.0,4080,5.25,5.25,,2398.0,,,,,,,,,,,,,,,,
Bahrain,BHR,01/11/2021,92598,92598.0,,3348.0,4427,5.44,5.44,,2602.0,,,,,,,,,,,,,,,,
Bahrain,BHR,01/12/2021,97776,97776.0,,5178.0,4840,5.75,5.75,,2844.0,,,,,,,,,,,,,,,,
Bahrain,BHR,01/13/2021,101363,101363.0,,3587.0,4699,5.96,5.96,,2762.0,Bahrain,Partially open,0,101363.0,101363.0,356.0,96470.0,275.0,0.0,1935.907,43290.705,0.0,16.52,2.0,77.29,0.852
Bahrain,BHR,01/14/2021,109566,109566.0,,8203.0,5332,6.44,6.44,,3134.0,Bahrain,Partially open,0,109566.0,109566.0,356.0,96812.0,342.0,0.0,1935.907,43290.705,0.0,16.52,2.0,77.29,0.852
Bahrain,BHR,01/15/2021,122819,122819.0,,13253.0,6361,7.22,7.22,,3738.0,Bahrain,Partially open,0,122819.0,122819.0,357.0,97020.0,208.0,1.0,1935.907,43290.705,0.0,16.52,2.0,77.29,0.852
Bahrain,BHR,01/16/2021,137159,137159.0,,14340.0,7572,8.06,8.06,,4450.0,Bahrain,Partially open,0,137159.0,137159.0,358.0,97268.0,248.0,1.0,1935.907,43290.705,0.0,16.52,2.0,77.29,0.852
Bahrain,BHR,01/17/2021,141563,141563.0,,4404.0,7473,8.32,8.32,,4392.0,Bahrain,Partially open,0,141563.0,141563.0,360.0,97607.0,339.0,2.0,1935.907,43290.705,0.0,16.52,2.0,77.29,0.852
Bahrain,BHR,01/18/2021,142831,142831.0,,1268.0,7176,8.39,8.39,,4217.0,Bahrain,Partially open,0,142831.0,142831.0,360.0,97940.0,333.0,0.0,1935.907,43290.705,0.0,16.52,2.0,77.29,0.852
Bahrain,BHR,01/19/2021,143596,143596.0,,765.0,6546,8.44,8.44,,3847.0,Bahrain,Partially open,0,143596.0,143596.0,362.0,98260.0,320.0,2.0,1935.907,43290.705,0.0,16.52,2.0,77.29,0.852
Bahrain,BHR,01/20/2021,144130,144130.0,,534.0,6110,8.47,8.47,,3591.0,Bahrain,Partially open,0,144130.0,144130.0,366.0,98573.0,313.0,4.0,1935.907,43290.705,0.0,16.52,2.0,77.29,0.852
Bahrain,BHR,01/21/2021,,,,,5457,,,,3207.0,Bahrain,Partially open,0,0.0,0.0,366.0,98878.0,305.0,0.0,1935.907,43290.705,0.0,16.52,2.0,77.29,0.852
Bahrain,BHR,01/22/2021,,,,,4084,,,,2400.0,Bahrain,Partially open,0,0.0,0.0,366.0,99210.0,332.0,0.0,1935.907,43290.705,0.0,16.52,2.0,77.29,0.852
Bahrain,BHR,01/23/2021,,,,,2555,,,,1502.0,Bahrain,Academic break,0,0.0,0.0,367.0,99456.0,246.0,1.0,1935.907,43290.705,0.0,16.52,2.0,77.29,0.852
Bahrain,BHR,01/24/2021,,,,,2445,,,,1437.0,Bahrain,Academic break,0,0.0,0.0,367.0,99817.0,361.0,0.0,1935.907,43290.705,0.0,16.52,2.0,77.29,0.852
Bahrain,BHR,01/25/2021,,,,,2784,,,,1636.0,Bahrain,Academic break,0,0.0,0.0,369.0,100230.0,413.0,2.0,1935.907,43290.705,0.0,16.52,2.0,77.29,0.852
Bahrain,BHR,01/26/2021,165953,165953.0,,,3194,9.75,9.75,,1877.0,Bahrain,Academic break,0,165953.0,165953.0,370.0,100689.0,459.0,1.0,1935.907,43290.705,0.0,16.52,2.0,77.29,0.852
Bahrain,BHR,01/27/2021,167731,167731.0,,1778.0,3372,9.86,9.86,,1982.0,Bahrain,Academic break,0,167731.0,167731.0,371.0,101116.0,427.0,1.0,1935.907,43290.705,0.0,16.52,2.0,77.29,0.852
Bahrain,BHR,01/28/2021,169440,169440.0,,1709.0,3096,9.96,9.96,,1819.0,Bahrain,Academic break,0,169440.0,169440.0,372.0,101503.0,387.0,1.0,1935.907,43290.705,0.0,16.52,2.0,77.29,0.852
Bahrain,BHR,01/29/2021,169810,169810.0,,370.0,2629,9.98,9.98,,1545.0,Bahrain,Academic break,0,169810.0,169810.0,372.0,101971.0,468.0,0.0,1935.907,43290.705,0.0,16.52,2.0,77.29,0.852
Bahrain,BHR,01/30/2021,170433,170433.0,,623.0,2199,10.02,10.02,,1292.0,Bahrain,Academic break,0,170433.0,170433.0,372.0,102626.0,655.0,0.0,1935.907,43290.705,0.0,16.52,2.0,77.29,0.852
Bahrain,BHR,01/31/2021,171568,171568.0,,1135.0,1841,10.08,10.08,,1082.0,Bahrain,Academic break,0,171568.0,171568.0,375.0,103057.0,431.0,3.0,1935.907,43290.705,0.0,16.52,2.0,77.29,0.852
Bahrain,BHR,02/01/2021,172912,172912.0,,1344.0,1514,10.16,10.16,,890.0,Bahrain,Partially open,0,172912.0,172912.0,376.0,103582.0,525.0,1.0,1935.907,43290.705,0.0,16.52,2.0,77.29,0.852
Bahrain,BHR,02/02/2021,174075,174075.0,,1163.0,1160,10.23,10.23,,682.0,Bahrain,Academic break,0,174075.0,174075.0,376.0,104239.0,657.0,0.0,1935.907,43290.705,0.0,16.52,2.0,77.29,0.852
Bahrain,BHR,02/03/2021,175094,175094.0,,1019.0,1052,10.29,10.29,,618.0,Bahrain,Partially open,0,175094.0,175094.0,376.0,104792.0,553.0,0.0,1935.907,43290.705,0.0,16.52,2.0,77.29,0.852
Bahrain,BHR,02/04/2021,177233,177233.0,,2139.0,1113,10.42,10.42,,654.0,,,,,,,,,,,,,,,,
Bahrain,BHR,02/05/2021,179550,179550.0,,2317.0,1391,10.55,10.55,,817.0,,,,,,,,,,,,,,,,
Bahrain,BHR,02/06/2021,182543,182543.0,,2993.0,1730,10.73,10.73,,1017.0,,,,,,,,,,,,,,,,
Bahrain,BHR,02/07/2021,191406,191406.0,,8863.0,2834,11.25,11.25,,1666.0,,,,,,,,,,,,,,,,
Bahrain,BHR,02/08/2021,201116,201116.0,,9710.0,4029,11.82,11.82,,2368.0,,,,,,,,,,,,,,,,
Bahrain,BHR,02/09/2021,212940,212940.0,,11824.0,5552,12.51,12.51,,3263.0,,,,,,,,,,,,,,,,
Bahrain,BHR,02/10/2021,219595,219595.0,,6655.0,6357,12.91,12.91,,3736.0,,,,,,,,,,,,,,,,
Bahrain,BHR,02/11/2021,224919,224919.0,,5324.0,6812,13.22,13.22,,4003.0,,,,,,,,,,,,,,,,
Bahrain,BHR,02/12/2021,232540,232540.0,,7621.0,7570,13.67,13.67,,4449.0,,,,,,,,,,,,,,,,
Bahrain,BHR,02/13/2021,242260,242260.0,,9720.0,8531,14.24,14.24,,5014.0,Bahrain,Closed due to COVID-19,0,242260.0,242260.0,398.0,112102.0,790.0,3.0,1935.907,43290.705,0.0,16.52,2.0,77.29,0.852
Bahrain,BHR,02/14/2021,248775,248775.0,,6515.0,8196,14.62,14.62,,4817.0,Bahrain,Closed due to COVID-19,0,248775.0,248775.0,403.0,112742.0,640.0,5.0,1935.907,43290.705,0.0,16.52,2.0,77.29,0.852
Bahrain,BHR,02/15/2021,250946,250946.0,,2171.0,7119,14.75,14.75,,4184.0,Bahrain,Closed due to COVID-19,0,250946.0,250946.0,406.0,113590.0,848.0,3.0,1935.907,43290.705,0.0,16.52,2.0,77.29,0.852
Bahrain,BHR,02/16/2021,252990,252990.0,,2044.0,5721,14.87,14.87,,3362.0,Bahrain,Closed due to COVID-19,0,252990.0,252990.0,410.0,114361.0,771.0,4.0,1935.907,43290.705,0.0,16.52,2.0,77.29,0.852
Bahrain,BHR,02/17/2021,257580,257580.0,,4590.0,5426,15.14,15.14,,3189.0,Bahrain,Closed due to COVID-19,0,257580.0,257580.0,410.0,115057.0,696.0,0.0,1935.907,43290.705,0.0,16.52,2.0,77.29,0.852
Bahrain,BHR,02/18/2021,263422,263422.0,,5842.0,5500,15.48,15.48,,3232.0,Bahrain,Closed due to COVID-19,0,263422.0,263422.0,414.0,115705.0,648.0,4.0,1935.907,43290.705,0.0,16.52,2.0,77.29,0.852
Bahrain,BHR,02/19/2021,268273,268273.0,,4851.0,5105,15.77,15.77,,3000.0,Bahrain,Closed due to COVID-19,0,268273.0,268273.0,418.0,116482.0,777.0,4.0,1935.907,43290.705,0.0,16.52,2.0,77.29,0.852
Bahrain,BHR,02/20/2021,271749,271749.0,,3476.0,4213,15.97,15.97,,2476.0,Bahrain,Closed due to COVID-19,0,271749.0,271749.0,420.0,117234.0,752.0,2.0,1935.907,43290.705,0.0,16.52,2.0,77.29,0.852
Bahrain,BHR,02/21/2021,274960,274960.0,,3211.0,3741,16.16,16.16,,2199.0,Bahrain,Closed due to COVID-19,0,274960.0,274960.0,423.0,117809.0,575.0,3.0,1935.907,43290.705,0.0,16.52,2.0,77.29,0.852
Bahrain,BHR,02/22/2021,278222,278222.0,,3262.0,3897,16.35,16.35,,2290.0,Bahrain,Partially open,0,278222.0,278222.0,429.0,118530.0,721.0,6.0,1935.907,43290.705,0.0,16.52,2.0,77.29,0.852
Bahrain,BHR,02/23/2021,281425,281425.0,,3203.0,4062,16.54,16.54,,2387.0,Bahrain,Partially open,0,281425.0,281425.0,433.0,119205.0,675.0,4.0,1935.907,43290.705,0.0,16.52,2.0,77.29,0.852
Bahrain,BHR,02/24/2021,284948,284948.0,,3523.0,3910,16.75,16.75,,2298.0,Bahrain,Partially open,0,284948.0,284948.0,437.0,119858.0,653.0,4.0,1935.907,43290.705,0.0,16.52,2.0,77.29,0.852
Bangladesh,BGD,01/26/2021,0,0.0,,,,0.0,0.0,,,Bangladesh,Closed due to COVID-19,0,0.0,0.0,8055.0,532916.0,515.0,14.0,1265.036,3523.984,34.808,8.38,0.8,72.59,0.632
Bangladesh,BGD,01/27/2021,26,26.0,,26.0,26,0.0,0.0,,0.0,Bangladesh,Closed due to COVID-19,0,26.0,26.0,8072.0,533444.0,528.0,17.0,1265.036,3523.984,34.808,8.38,0.8,72.59,0.632
Bangladesh,BGD,01/28/2021,567,567.0,,541.0,284,0.0,0.0,,2.0,Bangladesh,Closed due to COVID-19,0,567.0,567.0,8087.0,533953.0,509.0,15.0,1265.036,3523.984,34.808,8.38,0.8,72.59,0.632
Bangladesh,BGD,01/29/2021,,,,,1209,,,,7.0,Bangladesh,Closed due to COVID-19,0,0.0,0.0,8094.0,534407.0,454.0,7.0,1265.036,3523.984,34.808,8.38,0.8,72.59,0.632
Bangladesh,BGD,01/30/2021,,,,,1671,,,,10.0,Bangladesh,Closed due to COVID-19,0,0.0,0.0,8111.0,534770.0,363.0,17.0,1265.036,3523.984,34.808,8.38,0.8,72.59,0.632
Bangladesh,BGD,01/31/2021,,,,,1949,,,,12.0,Bangladesh,Closed due to COVID-19,0,0.0,0.0,8127.0,535139.0,369.0,16.0,1265.036,3523.984,34.808,8.38,0.8,72.59,0.632
Bangladesh,BGD,02/01/2021,,,,,2134,,,,13.0,Bangladesh,Closed due to COVID-19,0,0.0,0.0,8137.0,535582.0,443.0,10.0,1265.036,3523.984,34.808,8.38,0.8,72.59,0.632
Bangladesh,BGD,02/02/2021,,,,,2266,,,,14.0,Bangladesh,Closed due to COVID-19,0,0.0,0.0,8149.0,536107.0,525.0,12.0,1265.036,3523.984,34.808,8.38,0.8,72.59,0.632
Bangladesh,BGD,02/03/2021,,,,,2700,,,,16.0,Bangladesh,Closed due to COVID-19,0,0.0,0.0,8162.0,536545.0,438.0,13.0,1265.036,3523.984,34.808,8.38,0.8,72.59,0.632
Bangladesh,BGD,02/04/2021,,,,,3059,,,,19.0,,,,,,,,,,,,,,,,
Bangladesh,BGD,02/05/2021,,,,,3059,,,,19.0,,,,,,,,,,,,,,,,
Bangladesh,BGD,02/06/2021,,,,,3059,,,,19.0,,,,,,,,,,,,,,,,
Bangladesh,BGD,02/07/2021,31160,31160.0,,,3059,0.02,0.02,,19.0,,,,,,,,,,,,,,,,
Bangladesh,BGD,02/08/2021,,,,,13205,,,,80.0,,,,,,,,,,,,,,,,
Bangladesh,BGD,02/09/2021,179318,179318.0,,,23351,0.11,0.11,,142.0,,,,,,,,,,,,,,,,
Bangladesh,BGD,02/10/2021,337769,337769.0,,158451.0,45549,0.21,0.21,,277.0,,,,,,,,,,,,,,,,
Bangladesh,BGD,02/11/2021,,,,,64108,,,,389.0,,,,,,,,,,,,,,,,
Bangladesh,BGD,02/12/2021,,,,,82667,,,,502.0,,,,,,,,,,,,,,,,
Bangladesh,BGD,02/13/2021,736680,736680.0,,,101226,0.45,0.45,,615.0,Bangladesh,Closed due to COVID-19,0,736680.0,736680.0,8266.0,540266.0,291.0,13.0,1265.036,3523.984,34.808,8.38,0.8,72.59,0.632
Bangladesh,BGD,02/14/2021,906033,906033.0,,169353.0,124982,0.55,0.55,,759.0,Bangladesh,Closed due to COVID-19,0,906033.0,906033.0,8274.0,540592.0,326.0,8.0,1265.036,3523.984,34.808,8.38,0.8,72.59,0.632
Bangladesh,BGD,02/15/2021,1132711,1132711.0,,226678.0,146782,0.69,0.69,,891.0,Bangladesh,Closed due to COVID-19,0,1132711.0,1132711.0,8285.0,541038.0,446.0,11.0,1265.036,3523.984,34.808,8.38,0.8,72.59,0.632
